ENSEMBL_ID	Associated.Gene.Name	iTreg	naive	nTreg	Th1	Th17	Th2
ENSMUSG00000071252	2210408I21Rik	UND	UND	UND	UND	UND	UND
ENSMUSG00000071253	Slc25a16	HE	HE	HE	HE	HE	HE
ENSMUSG00000071256	Zfp213	HE	UND	UND	UND	UND	UND
ENSMUSG00000071262	Zfp957	NE	UND	UND	LE	UND	LE
ENSMUSG00000071265	1700086L19Rik	NE	NE	NE	NE	LE	NE
ENSMUSG00000071266	Zfp946	UND	UND	UND	UND	UND	UND
ENSMUSG00000071267	Zfp942	HE	HE	HE	HE	HE	HE
ENSMUSG00000071273	Gm5145	UND	UND	LE	UND	HE	UND
ENSMUSG00000071275	Fpr-rs6	NE	NE	NE	NE	LE	NE
ENSMUSG00000071276	Fpr-rs7	NE	NE	NE	NE	LE	NE
ENSMUSG00000071280	Gm10322	NE	UND	UND	NE	UND	LE
ENSMUSG00000071281	Zfp71-rs1	UND	UND	UND	HE	HE	HE
ENSMUSG00000071286	Sowahc	LE	UND	UND	UND	UND	UND
ENSMUSG00000071291	Zfp58	UND	UND	UND	UND	UND	UND
ENSMUSG00000071294	Gm5196	NE	UND	NE	LE	UND	LE
ENSMUSG00000071295	Gm10323	NE	NE	NE	NE	LE	NE
ENSMUSG00000071302	2610044O15Rik8	UND	UND	HE	HE	HE	HE
ENSMUSG00000071303	Rps8-ps1	UND	HE	UND	UND	HE	UND
ENSMUSG00000071311	Gpr31b	NE	NE	NE	LE	NE	NE
ENSMUSG00000071317	Bves	NE	LE	LE	NE	LE	NE
ENSMUSG00000071322	Tcp10a	NE	LE	LE	NE	LE	NE
ENSMUSG00000071324	Armc2	LE	LE	UND	UND	LE	LE
ENSMUSG00000071332	E230015B07Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000071335	G630090E17Rik	NE	LE	NE	LE	LE	LE
ENSMUSG00000071337	Tia1	HE	HE	HE	HE	HE	HE
ENSMUSG00000071340	Bet3l	NE	NE	NE	UND	LE	NE
ENSMUSG00000071341	Egr4	HE	LE	UND	NE	UND	UND
ENSMUSG00000071342	Lsmem1	NE	UND	UND	LE	LE	NE
ENSMUSG00000071343	Gm10327	UND	UND	UND	UND	HE	UND
ENSMUSG00000071347	C1qtnf9	LE	UND	UND	LE	UND	LE
ENSMUSG00000071350	Setdb2	HE	HE	UND	HE	HE	HE
ENSMUSG00000071356	Reg3b	NE	NE	NE	NE	NE	NE
ENSMUSG00000071359	Tbpl1	HE	HE	HE	HE	HE	HE
ENSMUSG00000071361	Mcpt9	NE	LE	NE	NE	NE	NE
ENSMUSG00000071362	Gm10330	NE	NE	NE	NE	LE	NE
ENSMUSG00000071369	Map3k5	HE	HE	HE	HE	HE	HE
ENSMUSG00000071379	Hpcal1	HE	HE	HE	HE	HE	HE
ENSMUSG00000071392	Ect2l	UND	UND	UND	UND	UND	UND
ENSMUSG00000071398	2410004P03Rik	UND	UND	UND	UND	UND	UND
ENSMUSG00000071414	Gm6736	LE	HE	LE	HE	HE	UND
ENSMUSG00000071415	Rpl23	HE	HE	HE	HE	HE	HE
ENSMUSG00000071419	Rps15-ps2	HE	HE	HE	HE	HE	HE
ENSMUSG00000071424	Grid2	NE	LE	LE	NE	LE	NE
ENSMUSG00000071428	Vmn1r27	NE	NE	NE	NE	NE	NE
ENSMUSG00000071434	9230019H11Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000071451	Psmg4	HE	HE	HE	HE	HE	HE
ENSMUSG00000071452	Gm11397	NE	NE	LE	NE	NE	NE
ENSMUSG00000071454	Dtnb	HE	HE	HE	HE	HE	HE
ENSMUSG00000071456	1110002L01Rik	UND	UND	UND	UND	UND	UND
ENSMUSG00000071466	Gm11360	NE	NE	NE	NE	NE	NE
ENSMUSG00000071470	Ccnb1ip1	LE	LE	LE	NE	LE	NE
ENSMUSG00000071471	Krtap26-1	NE	NE	NE	NE	NE	NE
ENSMUSG00000071475	Rpl21-ps5	UND	UND	UND	LE	UND	LE
ENSMUSG00000071477	Zfp777	HE	HE	HE	HE	HE	HE
ENSMUSG00000071478	Hist1h2ad	LE	NE	NE	UND	UND	UND
ENSMUSG00000071481	Olfr437	NE	LE	NE	NE	NE	NE
ENSMUSG00000071489	Ptgdr	NE	LE	NE	NE	LE	NE
ENSMUSG00000071490	Vmn1r212	NE	NE	NE	NE	NE	NE
ENSMUSG00000071491	Vmn1r209	NE	NE	NE	NE	NE	NE
ENSMUSG00000071493	Vmn1r208	NE	NE	NE	NE	NE	NE
ENSMUSG00000071494	Olfr455	LE	UND	NE	NE	NE	NE
ENSMUSG00000071495	Vmn1r206	NE	NE	NE	NE	NE	NE
ENSMUSG00000071497	Nutf2-ps1	LE	HE	UND	UND	HE	UND
ENSMUSG00000071506	Tmem139	NE	LE	LE	LE	UND	LE
ENSMUSG00000071510	Olfr172	NE	NE	UND	LE	UND	NE
ENSMUSG00000071516	Hist1h2ai	HE	UND	UND	UND	UND	UND
ENSMUSG00000071517	Gm10334	NE	NE	NE	LE	NE	NE
ENSMUSG00000071519	Prss3	NE	NE	LE	NE	NE	NE
ENSMUSG00000071521	Try10	NE	NE	NE	LE	LE	NE
ENSMUSG00000071522	Olfr263	NE	LE	NE	NE	NE	NE
ENSMUSG00000071528	Usmg5	HE	HE	HE	HE	HE	HE
ENSMUSG00000071531	Gprin2	UND	LE	NE	NE	LE	LE
ENSMUSG00000071532	Gm10335	LE	HE	UND	HE	HE	HE
ENSMUSG00000071533	Pcnp	HE	HE	HE	HE	HE	HE
ENSMUSG00000071537	Klrg2	UND	UND	UND	LE	UND	LE
ENSMUSG00000071540	3425401B19Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000071547	Nt5dc2	HE	UND	UND	UND	HE	UND
ENSMUSG00000071550	Wdr52	LE	NE	NE	NE	LE	NE
ENSMUSG00000071551	Akr1c19	NE	UND	LE	NE	NE	LE
ENSMUSG00000071552	Tigit	HE	HE	HE	HE	HE	HE
ENSMUSG00000071553	Cpa2	LE	LE	LE	LE	UND	LE
ENSMUSG00000071561	BC100530	NE	NE	NE	NE	LE	NE
ENSMUSG00000071562	Stfa1	NE	NE	NE	LE	LE	LE
ENSMUSG00000071567	A830039N20Rik	NE	NE	LE	NE	NE	NE
ENSMUSG00000071568	Gm5874	UND	UND	NE	UND	HE	UND
ENSMUSG00000071573	Rnls	UND	UND	UND	UND	UND	UND
ENSMUSG00000071584	Atf7	HE	HE	HE	HE	HE	HE
ENSMUSG00000071586	Gm10337	NE	NE	NE	NE	UND	LE
ENSMUSG00000071591	Gm10339	NE	LE	NE	NE	NE	NE
ENSMUSG00000071604	Fam189a2	NE	LE	NE	NE	LE	NE
ENSMUSG00000071613	Gm10340	NE	LE	NE	NE	LE	NE
ENSMUSG00000071629	Olfr1477	NE	NE	NE	NE	NE	NE
ENSMUSG00000071632	2510002D24Rik	HE	HE	HE	HE	HE	HE
ENSMUSG00000071633	Gm4952	NE	LE	NE	NE	LE	NE
ENSMUSG00000071636	Rimbp3	LE	LE	LE	LE	LE	LE
ENSMUSG00000071637	Cebpd	UND	LE	UND	HE	UND	UND
ENSMUSG00000071640	Stxbp3b	UND	HE	UND	HE	HE	HE
ENSMUSG00000071644	Eef1g	HE	HE	HE	HE	HE	HE
ENSMUSG00000071645	Tut1	HE	HE	HE	HE	HE	HE
ENSMUSG00000071646	Mta2	HE	HE	HE	HE	HE	HE
ENSMUSG00000071647	Eml3	HE	HE	HE	HE	HE	HE
ENSMUSG00000071648	Rom1	UND	HE	HE	UND	HE	HE
ENSMUSG00000071649	B3gat3	HE	HE	HE	HE	HE	HE
ENSMUSG00000071650	Ganab	HE	HE	HE	HE	HE	HE
ENSMUSG00000071652	Ints5	HE	HE	HE	HE	HE	HE
ENSMUSG00000071653	1810009A15Rik	HE	HE	HE	HE	HE	HE
ENSMUSG00000071654	AI462493	HE	HE	HE	HE	HE	HE
ENSMUSG00000071655	Ubxn1	HE	HE	HE	HE	HE	HE
ENSMUSG00000071656	Lrrn4cl	NE	UND	UND	LE	UND	UND
ENSMUSG00000071657	Bscl2	HE	HE	HE	HE	HE	HE
ENSMUSG00000071658	Gng3	NE	UND	UND	UND	UND	UND
ENSMUSG00000071659	Hnrnpul2	HE	HE	HE	HE	HE	HE
ENSMUSG00000071660	Ttc9c	HE	HE	HE	HE	HE	HE
ENSMUSG00000071661	Zbtb3	UND	LE	UND	UND	UND	UND
ENSMUSG00000071662	Polr2g	HE	HE	HE	HE	HE	HE
ENSMUSG00000071665	Foxr2	NE	LE	NE	NE	NE	NE
ENSMUSG00000071669	Snx29	UND	HE	UND	UND	UND	UND
ENSMUSG00000071671	Gm10343	HE	HE	UND	UND	HE	HE
ENSMUSG00000071679	Zcchc16	NE	LE	NE	NE	NE	NE
ENSMUSG00000071680	Gm7123	UND	UND	NE	LE	UND	UND
ENSMUSG00000071686	Tex13a	NE	NE	NE	NE	NE	NE
ENSMUSG00000071690	Gm10344	NE	LE	LE	LE	UND	LE
ENSMUSG00000071691	Gm960	NE	UND	LE	LE	UND	LE
ENSMUSG00000071708	Sms	HE	HE	HE	HE	HE	HE
ENSMUSG00000071711	Mpst	HE	HE	HE	HE	HE	HE
ENSMUSG00000071713	Csf2rb	LE	LE	UND	LE	LE	LE
ENSMUSG00000071714	Csf2rb2	LE	LE	UND	LE	LE	LE
ENSMUSG00000071715	Ncf4	HE	HE	HE	HE	HE	HE
ENSMUSG00000071716	Apol7e	HE	HE	HE	HE	HE	HE
ENSMUSG00000071719	Tmem28	NE	LE	NE	NE	LE	NE
ENSMUSG00000071721	1700010D01Rik	NE	NE	NE	NE	UND	NE
ENSMUSG00000071722	Spin4	UND	LE	UND	UND	UND	LE
ENSMUSG00000071723	Gspt2	LE	LE	UND	UND	UND	UND
ENSMUSG00000071724	Smpd5	HE	HE	HE	HE	HE	HE
ENSMUSG00000071726	Gm5941	NE	NE	NE	NE	LE	NE
ENSMUSG00000071735	Gm16462	NE	NE	NE	NE	NE	NE
ENSMUSG00000071738	Gm4937	NE	NE	NE	NE	NE	NE
ENSMUSG00000071745	DXBay18	NE	NE	NE	NE	NE	LE
ENSMUSG00000071748	Gm14698	NE	LE	LE	LE	UND	LE
ENSMUSG00000071749	4933412E24Rik	LE	LE	LE	LE	LE	LE
ENSMUSG00000071750	Gm7713	NE	LE	NE	NE	UND	NE
ENSMUSG00000071753	C230004F18Rik	NE	NE	NE	NE	NE	NE
ENSMUSG00000071757	Zhx2	HE	HE	HE	HE	HE	HE
ENSMUSG00000071763	4933416I08Rik	NE	NE	NE	NE	LE	NE
ENSMUSG00000071764	Olfr1320	NE	NE	NE	NE	NE	NE
ENSMUSG00000071766	Rhox12	NE	NE	NE	NE	NE	NE
ENSMUSG00000071767	Rhox7	NE	NE	UND	NE	NE	NE
ENSMUSG00000071769	Rhox3h	NE	NE	NE	NE	NE	NE
ENSMUSG00000071770	Rhox4e	NE	NE	NE	NE	NE	NE
ENSMUSG00000071771	Rhox4b	NE	NE	NE	NE	LE	NE
ENSMUSG00000071772	Rhox3a	NE	NE	NE	NE	NE	NE
ENSMUSG00000071773	Rhox1	NE	LE	NE	NE	NE	NE
ENSMUSG00000071788	Gm14525	NE	NE	NE	NE	NE	NE
ENSMUSG00000071793	2610005L07Rik	LE	HE	UND	UND	UND	UND
ENSMUSG00000071796	6820431F20Rik	UND	HE	UND	UND	HE	UND
ENSMUSG00000071815	Fthl17	NE	NE	NE	NE	NE	NE
ENSMUSG00000071816	Ssxb5	NE	LE	NE	NE	LE	NE
ENSMUSG00000071818	4930417O22Rik	NE	NE	LE	NE	LE	NE
ENSMUSG00000071847	Apcdd1	LE	UND	UND	LE	UND	LE
ENSMUSG00000071855	Ccdc112	UND	UND	UND	UND	UND	UND
ENSMUSG00000071856	Mcc	UND	LE	LE	LE	UND	LE
ENSMUSG00000071858	Gm94	NE	NE	NE	NE	NE	NE
ENSMUSG00000071860	2900055J20Rik	LE	LE	NE	NE	NE	NE
ENSMUSG00000071862	Lrrtm2	LE	UND	LE	LE	UND	LE
ENSMUSG00000071866	Ppia	HE	HE	HE	HE	HE	HE
ENSMUSG00000071867	Gm6304	HE	HE	UND	HE	HE	HE
ENSMUSG00000071890	Mroh9	NE	NE	LE	NE	LE	NE
ENSMUSG00000071893	Vmn1r4	NE	NE	LE	LE	LE	LE
ENSMUSG00000071909	Gm806	NE	NE	NE	NE	LE	NE
ENSMUSG00000071937	Adam25	NE	LE	NE	NE	NE	NE
ENSMUSG00000071952	Gm10351	NE	NE	NE	NE	LE	NE
ENSMUSG00000071984	Fndc1	NE	LE	UND	LE	LE	NE
ENSMUSG00000072049	Vmn2r121	LE	NE	NE	NE	LE	NE
ENSMUSG00000072066	6720489N17Rik	NE	NE	UND	UND	HE	UND
ENSMUSG00000072068	Gm16261	NE	NE	NE	NE	LE	NE
ENSMUSG00000072082	Ccnf	HE	UND	UND	HE	HE	HE
ENSMUSG00000072100	Gm16390	NE	NE	NE	NE	NE	NE
ENSMUSG00000072109	A530040E14Rik	LE	UND	UND	UND	UND	UND
ENSMUSG00000072115	Ang	UND	LE	UND	UND	UND	UND
ENSMUSG00000072145	BC061237	NE	NE	NE	NE	NE	NE
ENSMUSG00000072188	Gm10354	NE	NE	NE	NE	NE	NE
ENSMUSG00000072214	Sept5	UND	LE	UND	UND	UND	UND
ENSMUSG00000072235	Tuba1a	HE	HE	HE	HE	HE	HE
ENSMUSG00000072244	Trim6	NE	UND	LE	UND	LE	LE
ENSMUSG00000072249	Gm5635	NE	NE	NE	NE	NE	NE
ENSMUSG00000072255	Rpl31-ps17	UND	HE	UND	UND	HE	UND
ENSMUSG00000072258	Taf1a	HE	HE	HE	HE	HE	HE
ENSMUSG00000072259	Gm5592	NE	NE	LE	LE	NE	NE
ENSMUSG00000072294	Klf12	LE	LE	UND	LE	UND	UND
ENSMUSG00000072295	Als2cr11	LE	LE	LE	NE	LE	NE
ENSMUSG00000072324	Gm8420	UND	HE	LE	UND	HE	UND
ENSMUSG00000072381	Gm10355	NE	UND	UND	UND	HE	UND
ENSMUSG00000072387	Gm10356	NE	HE	UND	UND	UND	UND
ENSMUSG00000072407	Gm6419	HE	HE	HE	HE	HE	UND
ENSMUSG00000072419	Dppa2	NE	NE	NE	NE	LE	LE
ENSMUSG00000072421	Gm10357	NE	HE	UND	UND	HE	UND
ENSMUSG00000072423	Psmb11	NE	UND	LE	LE	LE	LE
ENSMUSG00000072432	Gm10358	NE	UND	LE	UND	UND	UND
ENSMUSG00000072437	Nanos1	HE	UND	UND	UND	HE	UND
ENSMUSG00000072460	Atp5l-ps1	NE	UND	UND	UND	UND	UND
ENSMUSG00000072467	Gm16451	NE	NE	NE	NE	NE	NE
ENSMUSG00000072473	1700024G13Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000072476	Gm9008	NE	UND	NE	LE	UND	LE
ENSMUSG00000072477	Gm10360	NE	NE	NE	NE	NE	NE
ENSMUSG00000072479	Xlr5b	NE	NE	NE	NE	LE	NE
ENSMUSG00000072487	Mroh5	NE	UND	UND	LE	UND	NE
ENSMUSG00000072492	Gm10364	LE	LE	UND	LE	UND	UND
ENSMUSG00000072494	Ppp1r3e	UND	UND	UND	HE	HE	HE
ENSMUSG00000072501	Phf20l1	HE	HE	HE	HE	HE	HE
ENSMUSG00000072511	Hhla1	NE	LE	NE	NE	LE	NE
ENSMUSG00000072541	Gm5046	LE	UND	UND	UND	UND	UND
ENSMUSG00000072553	Gm525	NE	NE	UND	LE	LE	NE
ENSMUSG00000072568	Fam84b	UND	UND	UND	UND	UND	UND
ENSMUSG00000072571	Tmem253	UND	UND	UND	UND	UND	UND
ENSMUSG00000072572	Slc39a2	UND	UND	UND	LE	UND	UND
ENSMUSG00000072573	Gm10369	UND	UND	UND	UND	UND	UND
ENSMUSG00000072574	Gm17184	NE	NE	NE	NE	NE	NE
ENSMUSG00000072575	Eddm3b	NE	LE	NE	NE	LE	NE
ENSMUSG00000072576	Gm16020	UND	HE	HE	UND	HE	UND
ENSMUSG00000072582	Ptrh2	HE	UND	UND	HE	HE	HE
ENSMUSG00000072584	Gm7489	NE	NE	LE	NE	LE	NE
ENSMUSG00000072589	Gm10371	NE	UND	LE	LE	LE	NE
ENSMUSG00000072591	5930412G12Rik	NE	LE	UND	LE	LE	LE
ENSMUSG00000072592	Gm10373	NE	NE	NE	NE	UND	LE
ENSMUSG00000072594	Gm16439	UND	UND	NE	HE	HE	HE
ENSMUSG00000072595	4930503E14Rik	NE	NE	NE	NE	NE	NE
ENSMUSG00000072596	Ear2	NE	NE	UND	NE	NE	UND
ENSMUSG00000072598	Ang6	NE	NE	NE	NE	LE	NE
ENSMUSG00000072599	Ear-ps2	NE	NE	NE	NE	NE	LE
ENSMUSG00000072600	Ear-ps9	NE	NE	NE	NE	NE	NE
ENSMUSG00000072601	Ear1	NE	NE	UND	NE	NE	NE
ENSMUSG00000072605	Gm10376	NE	NE	NE	NE	NE	NE
ENSMUSG00000072612	Gm10382	UND	HE	HE	UND	UND	HE
ENSMUSG00000072613	1700049E17Rik2	NE	LE	NE	NE	NE	NE
ENSMUSG00000072616	Gm7853	NE	NE	NE	NE	NE	NE
ENSMUSG00000072618	Gm10384	NE	NE	UND	NE	LE	LE
ENSMUSG00000072620	Slfn2	HE	HE	HE	HE	HE	HE
ENSMUSG00000072621	Slfn10-ps	UND	UND	UND	HE	HE	UND
ENSMUSG00000072623	Zfp9	LE	LE	LE	UND	UND	UND
ENSMUSG00000072624	Gm5460	NE	LE	NE	NE	LE	NE
ENSMUSG00000072625	Gdf2	NE	NE	LE	NE	LE	NE
ENSMUSG00000072640	Lyrm9	UND	UND	UND	UND	HE	UND
ENSMUSG00000072641	Cux2	NE	NE	NE	NE	NE	NE
ENSMUSG00000072647	Adam1a	LE	UND	UND	LE	UND	UND
ENSMUSG00000072653	Zfp783	UND	HE	UND	UND	HE	UND
ENSMUSG00000072660	Gm6288	LE	LE	LE	LE	UND	UND
ENSMUSG00000072662	Mansc4	NE	UND	UND	UND	UND	UND
ENSMUSG00000072663	Spef2	UND	UND	UND	HE	HE	HE
ENSMUSG00000072664	Ugt3a1	NE	LE	NE	LE	LE	NE
ENSMUSG00000072672	Duxbl3	NE	LE	LE	NE	NE	NE
ENSMUSG00000072673	Gm10392	UND	UND	UND	UND	UND	UND
ENSMUSG00000072674	Plac9b	NE	NE	NE	NE	NE	NE
ENSMUSG00000072675	Duxbl2	NE	LE	NE	NE	LE	NE
ENSMUSG00000072676	Tmem254a	NE	NE	NE	NE	LE	NE
ENSMUSG00000072677	Gm10396	NE	UND	LE	NE	UND	LE
ENSMUSG00000072679	D6Ertd474e	LE	UND	LE	NE	LE	LE
ENSMUSG00000072680	Tmem254c	NE	LE	NE	LE	LE	LE
ENSMUSG00000072683	Gm7457	LE	HE	UND	UND	UND	UND
ENSMUSG00000072686	Gm10398	NE	NE	NE	NE	NE	NE
ENSMUSG00000072688	Gm10399	NE	LE	LE	LE	LE	LE
ENSMUSG00000072692	Gm13826	HE	HE	HE	HE	HE	HE
ENSMUSG00000072693	Gm10401	NE	NE	NE	NE	NE	NE
ENSMUSG00000072694	1500011B03Rik	HE	HE	UND	HE	HE	HE
ENSMUSG00000072704	2700089E24Rik	HE	HE	HE	HE	HE	HE
ENSMUSG00000072707	Olfr31	NE	NE	NE	LE	LE	NE
ENSMUSG00000072708	Olfr381	NE	NE	NE	NE	LE	NE
ENSMUSG00000072709	Olfr380	NE	LE	NE	NE	NE	NE
ENSMUSG00000072714	Rpl21-ps4	LE	HE	UND	LE	HE	UND
ENSMUSG00000072717	Klra11-ps	NE	LE	LE	NE	NE	NE
ENSMUSG00000072718	Klra10	NE	NE	UND	LE	LE	NE
ENSMUSG00000072720	Myo18b	NE	UND	LE	LE	LE	LE
ENSMUSG00000072721	Klra14	NE	NE	UND	NE	NE	NE
ENSMUSG00000072722	Gm6588	NE	LE	NE	NE	LE	NE
ENSMUSG00000072723	Gm10044	UND	UND	UND	UND	UND	UND
ENSMUSG00000072726	Gm5797	NE	NE	NE	NE	NE	NE
ENSMUSG00000072731	Gm3715	NE	LE	UND	NE	LE	NE
ENSMUSG00000072738	Gm16440	NE	NE	NE	NE	NE	NE
ENSMUSG00000072739	Gm10408	NE	NE	NE	NE	NE	NE
ENSMUSG00000072753	9230020A06Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000072754	Lrcol1	NE	UND	UND	NE	UND	LE
ENSMUSG00000072761	Gm6712	NE	UND	UND	HE	HE	HE
ENSMUSG00000072762	4930522L14Rik	HE	UND	UND	HE	HE	HE
ENSMUSG00000072763	5430403G16Rik	UND	UND	UND	UND	UND	UND
ENSMUSG00000072768	Gm10418	LE	NE	NE	NE	NE	NE
ENSMUSG00000072769	Gm10419	NE	NE	LE	NE	NE	NE
ENSMUSG00000072770	Acrbp	HE	HE	HE	UND	HE	HE
ENSMUSG00000072772	Grcc10	HE	HE	UND	UND	HE	HE
ENSMUSG00000072774	Zfp951	LE	UND	UND	UND	HE	UND
ENSMUSG00000072778	Vmn2r27	NE	NE	NE	NE	NE	NE
ENSMUSG00000072780	Vmn2r24	NE	NE	NE	NE	LE	NE
ENSMUSG00000072789	Gm10420	UND	HE	UND	UND	HE	UND
ENSMUSG00000072791	Abcb5	LE	LE	LE	NE	LE	NE
ENSMUSG00000072809	9330160F10Rik	UND	UND	UND	UND	UND	UND
ENSMUSG00000072812	Ahnak2	UND	LE	LE	UND	UND	UND
ENSMUSG00000072813	E330014E10Rik	NE	NE	NE	NE	NE	NE
ENSMUSG00000072814	Gm7982	NE	NE	NE	NE	NE	NE
ENSMUSG00000072821	Gm6351	NE	NE	NE	NE	NE	NE
ENSMUSG00000072822	BC061212	NE	NE	NE	NE	NE	NE
ENSMUSG00000072825	Cep170b	HE	HE	UND	HE	HE	HE
ENSMUSG00000072829	Gm7292	NE	UND	NE	UND	UND	UND
ENSMUSG00000072834	Gm12298	NE	NE	NE	NE	NE	NE
ENSMUSG00000072837	Mir546	NE	NE	NE	NE	NE	NE
ENSMUSG00000072844	G530011O06Rik	UND	UND	UND	LE	UND	LE
ENSMUSG00000072845	Tmprss11a	NE	NE	NE	NE	LE	NE
ENSMUSG00000072847	A530017D24Rik	UND	HE	HE	HE	HE	HE
ENSMUSG00000072849	Serpina1e	LE	LE	NE	NE	NE	NE
ENSMUSG00000072852	2310040G07Rik	NE	UND	UND	LE	HE	LE
ENSMUSG00000072855	Gm10430	NE	UND	UND	NE	UND	NE
ENSMUSG00000072872	Rybp	UND	HE	UND	HE	HE	HE
ENSMUSG00000072874	Gm6116	NE	NE	UND	NE	LE	NE
ENSMUSG00000072875	Gpr27	LE	UND	LE	NE	LE	NE
ENSMUSG00000072878	1700123L14Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000072884	Gm10433	LE	LE	LE	LE	UND	LE
ENSMUSG00000072888	Samt2	NE	NE	NE	NE	NE	NE
ENSMUSG00000072889	Nfxl1	HE	UND	UND	HE	HE	UND
ENSMUSG00000072893	4933439C10Rik	HE	HE	UND	UND	HE	UND
ENSMUSG00000072894	Ppp1r2-ps2	NE	UND	NE	UND	HE	UND
ENSMUSG00000072898	Gm10434	UND	UND	UND	NE	UND	UND
ENSMUSG00000072900	Mir540	NE	NE	NE	NE	NE	NE
ENSMUSG00000072902	Gm10435	NE	UND	LE	NE	NE	LE
ENSMUSG00000072905	Gm2016	NE	NE	NE	NE	LE	NE
ENSMUSG00000072915	Gm12258	UND	UND	UND	UND	HE	UND
ENSMUSG00000072917	Gm1965	NE	NE	NE	NE	NE	NE
ENSMUSG00000072918	1700022K14Rik	UND	UND	UND	UND	UND	UND
ENSMUSG00000072919	Noxred1	LE	UND	UND	HE	UND	UND
ENSMUSG00000072923	Gm10439	NE	NE	NE	NE	NE	NE
ENSMUSG00000072929	Gm15109	NE	NE	NE	NE	NE	NE
ENSMUSG00000072930	Gm15107	NE	NE	NE	NE	NE	NE
ENSMUSG00000072931	Gm15080	NE	NE	NE	NE	NE	NE
ENSMUSG00000072934	Gm15070	LE	LE	NE	LE	LE	NE
ENSMUSG00000072940	Gm10443	HE	HE	HE	HE	HE	HE
ENSMUSG00000072941	Sod3	NE	LE	NE	NE	NE	NE
ENSMUSG00000072944	Nup62cl	LE	LE	NE	NE	LE	NE
ENSMUSG00000072945	Ripply1	NE	LE	LE	NE	LE	NE
ENSMUSG00000072946	Ptgr2	HE	UND	UND	HE	HE	HE
ENSMUSG00000072949	Acot1	UND	UND	LE	LE	UND	LE
ENSMUSG00000072950	Gm10444	NE	NE	UND	NE	UND	NE
ENSMUSG00000072952	Gm5878	NE	UND	LE	NE	LE	NE
ENSMUSG00000072955	Tmsb15l	NE	NE	LE	LE	UND	NE
ENSMUSG00000072960	BC065397	UND	UND	UND	LE	UND	LE
ENSMUSG00000072962	Gm16401	NE	LE	NE	NE	LE	NE
ENSMUSG00000072963	Gm10447	NE	LE	NE	NE	NE	LE
ENSMUSG00000072964	Bhlhb9	HE	HE	HE	HE	HE	HE
ENSMUSG00000072966	Gprasp2	UND	UND	UND	UND	HE	UND
ENSMUSG00000072968	Gm17728	NE	LE	LE	UND	UND	UND
ENSMUSG00000072969	Armcx5	UND	HE	HE	UND	HE	HE
ENSMUSG00000072972	Adam4	LE	UND	UND	LE	UND	UND
ENSMUSG00000072974	Gm4787	LE	UND	UND	LE	UND	UND
ENSMUSG00000072978	Gm5830	UND	HE	UND	UND	HE	UND
ENSMUSG00000072980	Oip5	HE	UND	UND	HE	HE	UND
ENSMUSG00000072982	9230009I02Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000072983	4933414I15Rik	NE	NE	NE	NE	NE	NE
ENSMUSG00000072995	Cpxcr1	NE	NE	NE	NE	NE	NE
ENSMUSG00000072999	Gm15401	LE	UND	UND	LE	UND	LE
ENSMUSG00000073000	Gm10451	UND	UND	UND	UND	UND	UND
ENSMUSG00000073001	Cylc1	NE	NE	NE	NE	NE	NE
ENSMUSG00000073002	Vamp5	HE	UND	HE	UND	HE	HE
ENSMUSG00000073006	Gm732	NE	NE	NE	NE	NE	NE
ENSMUSG00000073007	Fam46d	NE	LE	LE	LE	LE	LE
ENSMUSG00000073008	Gpr174	HE	HE	HE	HE	HE	HE
ENSMUSG00000073010	Gm5127	LE	LE	UND	UND	UND	HE
ENSMUSG00000073012	Fnd3c2	NE	LE	LE	LE	LE	NE
ENSMUSG00000073016	Uprt	HE	HE	UND	HE	HE	HE
ENSMUSG00000073018	Gm1070	LE	UND	LE	LE	LE	LE
ENSMUSG00000073027	Dmrtc1b	NE	NE	NE	NE	NE	NE
ENSMUSG00000073028	Igkv4-71	NE	NE	NE	NE	NE	NE
ENSMUSG00000073043	Atoh1	NE	LE	NE	NE	LE	NE
ENSMUSG00000073045	Gm5570	NE	LE	LE	NE	LE	NE
ENSMUSG00000073051	Gm14812	NE	NE	NE	NE	LE	NE
ENSMUSG00000073052	D130052B06Rik	NE	NE	NE	NE	LE	NE
ENSMUSG00000073057	C530030P08Rik	NE	HE	UND	LE	UND	UND
ENSMUSG00000073058	Gm10463	UND	UND	LE	UND	UND	UND
ENSMUSG00000073060	Zxda	NE	UND	NE	LE	LE	LE
ENSMUSG00000073062	Zxdb	UND	UND	UND	UND	HE	UND
ENSMUSG00000073063	Hbq1b	NE	NE	UND	NE	NE	NE
ENSMUSG00000073067	9130019P16Rik	LE	UND	UND	LE	LE	LE
ENSMUSG00000073069	Mageb2	NE	NE	NE	NE	NE	NE
ENSMUSG00000073072	G930045G22Rik	NE	LE	NE	NE	LE	NE
ENSMUSG00000073073	Gm8098	NE	LE	LE	NE	LE	NE
ENSMUSG00000073077	Gm7173	NE	NE	LE	NE	NE	NE
